name,file,result,python_modules,duration,passed
0d9745f39a034758e51e,output_data_2.7.yml,OtherPass,matplotlib;numpy;pandas;quandl;requests;scikit-learn;scipy;statsmodels,204.691,True
0d9f91f789f0c523b0e7,output_data_2.7.yml,OtherPass,,6.570,True
0cdd8d6adb8463961f50bd1845faddf8,output_data_3.7.yml,None,torch,50.918,True
0db858e055cc2bae953b435f5116aaa8,output_data_2.7.yml,None,pbkdf2;pycryptodome,13.548,True
0e7d366d2e3623c5bb95,output_data_3.7.yml,OtherPass,,16.907,True
0db840f27f1f0fd0747f13ab80d0ca37,output_data_2.7.yml,OtherPass,numpy;opencv-python;requests,13.749,True
0ec0c3f5ca69bac2b625,output_data_2.7.yml,None,gevent;requests;scrapy,14.709,True
0efb4d07f28af1c8fc1b,output_data_2.7.yml,OtherPass,markdown2;python-editor,26.226,True
0efb90d998c59d5926ca7f4e79054361,output_data_3.7.yml,OtherPass,,25.595,True
0efcacfb43827ba3a6bac3356315c419,output_data_2.7.yml,OtherPass,numpy;opencv-python,57.725,True
0ee6dd444994fd67f63b,output_data_2.7.yml,OtherPass,numpy;opencv-python;scikit-image,28.900,True
0f575a0891cfef5f1b0024c89dcbaeea,output_data_2.7.yml,OtherPass,,3.604,True
0f450e738bf79c003253,output_data_3.6.yml,OtherPass,kivy;pyjnius,12.248,True
0f87efc363309e99d600e3a6300fbcff,output_data_3.7.yml,OtherPass,,8.295,True
10005117,output_data_2.7.yml,OtherPass,cython;word2vec,37.328,True
10010307,output_data_2.7.yml,OtherPass,,5.608,True
10011921,output_data_3.6.yml,OtherPass,google-api-python-client;httplib2;jinja2;oauth2client;webapp2,80.163,True
10023837,output_data_3.7.yml,OtherPass,scene;sound,16.274,True
000eccf3d66540d75def,output_data_3.7.yml,None,,15.443,True
00056d4304c58a035c87cdf5ff1e5e3e,output_data_2.7.yml,None,peewee;scrapy,14.210,True
00135b0dfee0ae165ad2,output_data_3.6.yml,OtherPass,,0.100,True
005bbad123ef309a5bef,output_data_2.7.yml,OtherPass,mysqlclient;python-memcached;redis;requests;sqlalchemy,62.101,True
00a17b1d374dfc267a9a,output_data_2.7.yml,OtherPass,numpy;pandas;pymc3;scipy;theano,85.003,True
00a4835bf36513ca58a3,output_data_2.7.yml,OtherPass,,8.781,True
011004bcac763eaf6f28,output_data_3.7.yml,OtherPass,python-xmp-toolkit,18.704,True
0115e0ce312f26ff59f4fbf4f5821ca2,output_data_2.7.yml,OtherPass,,8.838,True
015e2ce27cecdea63564,output_data_2.7.yml,OtherPass,pymongo,42.928,True
01886b6f79ba0c4dce66,output_data_2.7.yml,DjangoPass,django,15.451,True
00e9638c0efad1adac878522cf172484,output_data_3.6.yml,OtherPass,gym;keras;numpy;tensorflow,5.389,True
0191e14717af68bbba81,output_data_2.7.yml,OtherPass,pyspark,38.586,True
01b8b8e1909ae0f601c85e142f2bd15b,output_data_2.7.yml,OtherPass,weibo,15.505,True
01bf3900d3a02c4e3927b2a2bcf39100,output_data_2.7.yml,OtherPass,,8.087,True
01c99322cf985e771827,output_data_2.7.yml,OtherPass,,8.232,True
019fd5c706e0bc94879f,output_data_2.7.yml,OtherPass,rx;twisted,108.517,True
026a4d6400b1efac9a13a3296f16e655,output_data_2.7.yml,OtherPass,gensim;tensorflow,65.835,True
0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,None,fiona;geojson;numpy;pandas;shapely,120.850,True
034e799c19eb763fa859,output_data_2.7.yml,None,django,9.739,True
035dc3b722b7f89cce66520dde285c9a,output_data_2.7.yml,OtherPass,pyeclib;swift,14.454,True
037e4134d8271c0de71b838a461e7ac1,output_data_2.7.yml,OtherPass,pillow;requests,8.592,True
03d9c46c86691c9bb680,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,15.661,True
044682e76def583a12e6c09209c664a1,output_data_3.7.yml,OtherPass,nltk;numpy;scikit-learn;scipy,175.822,True
045c887b6ccdf0edf4648da0c40bcc12,output_data_3.7.yml,None,torch,232.866,True
046e434c51057dc9588762edd40199b1,output_data_2.7.yml,OtherPass,,14.650,True
04c2b5ce5978c0d66e6e,output_data_2.7.yml,OtherPass,python-editor,37.913,True
03de5c4c21138da5c29d,output_data_2.7.yml,OtherPass,numpy;tensorflow,222.875,True
04f3047ca8770f4a3a58,output_data_2.7.yml,OtherPass,scrapy;twisted,30.332,True
053b89bd6975f89f043871335dce8c5b,output_data_3.7.yml,OtherPass,requests,12.768,True
053db410f7fdd4e1d6034a0a7fd45d9b,output_data_2.7.yml,OtherPass,pycryptodome;requests,13.461,True
054023c4fca5369ffdb2,output_data_2.7.yml,OtherPass,,11.836,True
05aadb969e43788593d3,output_data_2.7.yml,OtherPass,,3.995,True
05bec6966701f720c3aa,output_data_2.7.yml,OtherPass,google-api-python-client,15.747,True
05ff99985269200cdc4854ddc04fa6e9,output_data_2.7.yml,OtherPass,lightgbm;numpy,38.657,True
0618f44dc5270f9a2be2826d0d933ed7,output_data_2.7.yml,OtherPass,django,10.950,True
06336eb10a1628850d6f,output_data_2.7.yml,OtherPass,twisted,14.697,True
070c805d947bd17c7a19,output_data_2.7.yml,OtherPass,xmpppy,7.481,True
071932322204bcad6063,output_data_2.7.yml,OtherPass,,4.265,True
075c35b536cc08b832e353f2f43c0bdc,output_data_3.7.yml,OtherPass,,10.216,True
06649145d7e6c4c147c02459fd2bc5af,output_data_2.7.yml,OtherPass,animation;mobject;numpy;pillow,13.500,True
076bbc6a0d5056d20ad45095b434b02d,output_data_3.7.yml,OtherPass,python-nomad,13.601,True
07cdfc2826a565b50a68,output_data_2.7.yml,OtherPass,pycryptodome,6.049,True
083777cb1f8c9efe6418c75d18bdd32b,output_data_3.8.yml,OtherPass,Pillow,24.707,True
0932b2b5293839cd7d79fa6b513c8128,output_data_2.7.yml,None,numpy;scipy,38.757,True
0830affa1f7f19fd47b06d4cf89ed44d,output_data_3.7.yml,OtherPass,keras;tensorflow,57.345,True
096f3b651b268b7af4c8c32475fa23d1,output_data_2.7.yml,OtherPass,beautifulsoup4;ipython;mechanize;pandas,28.339,True
097f97f4cb67c554f04dba6b5a09a506,output_data_3.7.yml,OtherPass,,12.880,True
098f399d69f230521ef530baca832e76,output_data_2.7.yml,OtherPass,,8.803,True
09b1f5403c63ceab5ae34710cbe2809e,output_data_2.7.yml,None,numpy;opencv-python,71.161,True
09cae53bf67ea8a39700,output_data_3.7.yml,OtherPass,beautifulsoup4,14.000,True
09f5ab44486b1fc6df7bf20ce57159f1,output_data_3.6.yml,OtherPass,pillow,20.231,True
0a2ac74d800a2eff9540,output_data_2.7.yml,OtherPass,,8.503,True
0a3d4fae965bdbec1f9d,output_data_3.7.yml,OtherPass,keras;numpy;tensorflow,169.917,True
0aaa9e4659977a98fc9f36d6887fef37,output_data_2.7.yml,OtherPass,,6.221,True
0a509faf231cff3cdec7,output_data_2.7.yml,OtherPass,flask;flask-login;werkzeug,0.640,True
0afa43225bdbe8e803cb,output_data_2.7.yml,OtherPass,,6.694,True
0acf77b2c022e2467cfb0d5493d454d6,output_data_2.7.yml,None,django,6.004,True
0b42dbd687ae3b838728,output_data_2.7.yml,OtherPass,gitpython,4.818,True
0b7e91487dcf10c0b8e8711eb6d73bc5,output_data_3.7.yml,OtherPass,matplotlib;numpy;tensorflow,178.217,True
0b92b9ca837a0f5474c732876220db78,output_data_3.7.yml,None,flask;google-api-python-client;httplib2;oauth2client,22.081,True
