name,file,result,python_modules,duration,passed
0d9745f39a034758e51e,output_data_2.7.yml,OtherPass,matplotlib;numpy;pandas;quandl;requests;scikit-learn;scipy;statsmodels,195.840,True
0d9f91f789f0c523b0e7,output_data_2.7.yml,OtherPass,,6.815,True
0cdd8d6adb8463961f50bd1845faddf8,output_data_3.7.yml,None,torch,51.997,True
0db858e055cc2bae953b435f5116aaa8,output_data_2.7.yml,None,pbkdf2;pycryptodome,12.998,True
0e7d366d2e3623c5bb95,output_data_3.7.yml,OtherPass,,17.125,True
0db840f27f1f0fd0747f13ab80d0ca37,output_data_2.7.yml,OtherPass,numpy;opencv-python;requests,14.044,True
0ec0c3f5ca69bac2b625,output_data_2.7.yml,None,gevent;requests;scrapy,13.987,True
0efb4d07f28af1c8fc1b,output_data_2.7.yml,OtherPass,markdown2;python-editor,26.414,True
0efb90d998c59d5926ca7f4e79054361,output_data_3.7.yml,OtherPass,,25.557,True
0efcacfb43827ba3a6bac3356315c419,output_data_2.7.yml,OtherPass,numpy;opencv-python,63.981,True
0ee6dd444994fd67f63b,output_data_2.7.yml,OtherPass,numpy;opencv-python;scikit-image,26.014,True
0f575a0891cfef5f1b0024c89dcbaeea,output_data_2.7.yml,OtherPass,,4.827,True
0f450e738bf79c003253,output_data_3.6.yml,OtherPass,kivy;pyjnius,13.437,True
0f87efc363309e99d600e3a6300fbcff,output_data_3.7.yml,OtherPass,,6.730,True
10005117,output_data_2.7.yml,OtherPass,cython;word2vec,35.524,True
10010307,output_data_2.7.yml,OtherPass,,6.027,True
10011921,output_data_3.6.yml,OtherPass,google-api-python-client;httplib2;jinja2;oauth2client;webapp2,91.778,True
10023837,output_data_3.7.yml,OtherPass,scene;sound,15.054,True
000eccf3d66540d75def,output_data_3.7.yml,None,,14.222,True
00056d4304c58a035c87cdf5ff1e5e3e,output_data_2.7.yml,None,peewee;scrapy,12.549,True
00135b0dfee0ae165ad2,output_data_3.6.yml,OtherPass,,1.607,True
005bbad123ef309a5bef,output_data_2.7.yml,OtherPass,mysqlclient;python-memcached;redis;requests;sqlalchemy,61.329,True
00a17b1d374dfc267a9a,output_data_2.7.yml,OtherPass,numpy;pandas;pymc3;scipy;theano,83.914,True
00a4835bf36513ca58a3,output_data_2.7.yml,OtherPass,,11.002,True
011004bcac763eaf6f28,output_data_3.7.yml,OtherPass,python-xmp-toolkit,22.109,True
0115e0ce312f26ff59f4fbf4f5821ca2,output_data_2.7.yml,OtherPass,,8.564,True
015e2ce27cecdea63564,output_data_2.7.yml,OtherPass,pymongo,39.771,True
01886b6f79ba0c4dce66,output_data_2.7.yml,DjangoPass,django,16.021,True
00e9638c0efad1adac878522cf172484,output_data_3.6.yml,OtherPass,gym;keras;numpy;tensorflow,5.401,True
0191e14717af68bbba81,output_data_2.7.yml,OtherPass,pyspark,34.598,True
01b8b8e1909ae0f601c85e142f2bd15b,output_data_2.7.yml,OtherPass,weibo,15.711,True
01bf3900d3a02c4e3927b2a2bcf39100,output_data_2.7.yml,OtherPass,,7.456,True
01c99322cf985e771827,output_data_2.7.yml,OtherPass,,9.399,True
019fd5c706e0bc94879f,output_data_2.7.yml,OtherPass,rx;twisted,109.675,True
026a4d6400b1efac9a13a3296f16e655,output_data_2.7.yml,OtherPass,gensim;tensorflow,68.282,True
0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,None,fiona;geojson;numpy;pandas;shapely,119.611,True
034e799c19eb763fa859,output_data_2.7.yml,None,django,9.842,True
035dc3b722b7f89cce66520dde285c9a,output_data_2.7.yml,OtherPass,pyeclib;swift,16.154,True
037e4134d8271c0de71b838a461e7ac1,output_data_2.7.yml,OtherPass,pillow;requests,7.045,True
03d9c46c86691c9bb680,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,15.953,True
044682e76def583a12e6c09209c664a1,output_data_3.7.yml,OtherPass,nltk;numpy;scikit-learn;scipy,184.000,True
045c887b6ccdf0edf4648da0c40bcc12,output_data_3.7.yml,None,torch,233.878,True
046e434c51057dc9588762edd40199b1,output_data_2.7.yml,OtherPass,,14.211,True
04c2b5ce5978c0d66e6e,output_data_2.7.yml,OtherPass,python-editor,37.152,True
03de5c4c21138da5c29d,output_data_2.7.yml,OtherPass,numpy;tensorflow,251.750,True
04f3047ca8770f4a3a58,output_data_2.7.yml,OtherPass,scrapy;twisted,28.000,True
053b89bd6975f89f043871335dce8c5b,output_data_3.7.yml,OtherPass,requests,13.438,True
053db410f7fdd4e1d6034a0a7fd45d9b,output_data_2.7.yml,OtherPass,pycryptodome;requests,12.415,True
054023c4fca5369ffdb2,output_data_2.7.yml,OtherPass,,12.175,True
05aadb969e43788593d3,output_data_2.7.yml,OtherPass,,4.710,True
05bec6966701f720c3aa,output_data_2.7.yml,OtherPass,google-api-python-client,16.520,True
05ff99985269200cdc4854ddc04fa6e9,output_data_2.7.yml,OtherPass,lightgbm;numpy,40.667,True
0618f44dc5270f9a2be2826d0d933ed7,output_data_2.7.yml,OtherPass,django,9.548,True
06336eb10a1628850d6f,output_data_2.7.yml,OtherPass,twisted,14.084,True
070c805d947bd17c7a19,output_data_2.7.yml,OtherPass,xmpppy,7.435,True
071932322204bcad6063,output_data_2.7.yml,OtherPass,,5.212,True
075c35b536cc08b832e353f2f43c0bdc,output_data_3.7.yml,OtherPass,,8.444,True
06649145d7e6c4c147c02459fd2bc5af,output_data_2.7.yml,OtherPass,animation;mobject;numpy;pillow,14.516,True
076bbc6a0d5056d20ad45095b434b02d,output_data_3.7.yml,OtherPass,python-nomad,13.293,True
07cdfc2826a565b50a68,output_data_2.7.yml,OtherPass,pycryptodome,6.597,True
083777cb1f8c9efe6418c75d18bdd32b,output_data_3.8.yml,OtherPass,Pillow,23.325,True
0932b2b5293839cd7d79fa6b513c8128,output_data_2.7.yml,None,numpy;scipy,36.533,True
0830affa1f7f19fd47b06d4cf89ed44d,output_data_3.7.yml,OtherPass,keras;tensorflow,54.533,True
096f3b651b268b7af4c8c32475fa23d1,output_data_2.7.yml,OtherPass,beautifulsoup4;ipython;mechanize;pandas,27.683,True
097f97f4cb67c554f04dba6b5a09a506,output_data_3.7.yml,OtherPass,,11.777,True
098f399d69f230521ef530baca832e76,output_data_2.7.yml,OtherPass,,9.220,True
